timestamp,price,source
2023-12-31 22:05:00,103.54,open
2023-12-31 22:05:00,103.79,high
2023-12-31 22:05:00,103.54,low
2023-12-31 22:05:00,103.78,close
2023-12-31 22:06:00,103.77,close
2023-12-31 22:06:00,103.61,low
2023-12-31 22:06:00,103.8,high
2023-12-31 22:06:00,103.77,open
2023-12-31 22:07:00,103.77,open
2023-12-31 22:07:00,103.9,high
2023-12-31 22:07:00,103.74,low
2023-12-31 22:07:00,103.9,close
2023-12-31 22:08:00,103.9,open
2023-12-31 22:08:00,103.94,high
2023-12-31 22:08:00,103.88,low
2023-12-31 22:08:00,103.91,close
2023-12-31 22:09:00,103.91,open
2023-12-31 22:09:00,103.92,high
2023-12-31 22:09:00,103.81,low
2023-12-31 22:09:00,103.85,close
2023-12-31 22:10:00,103.69,close
2023-12-31 22:10:00,103.65,low
2023-12-31 22:10:00,103.85,open
2023-12-31 22:10:00,103.85,high
2023-12-31 22:11:00,103.68,open
2023-12-31 22:11:00,103.7,high
2023-12-31 22:11:00,103.6,low
2023-12-31 22:11:00,103.62,close
2023-12-31 22:12:00,103.62,open
2023-12-31 22:12:00,103.63,high
2023-12-31 22:12:00,103.52,low
2023-12-31 22:12:00,103.52,close
2023-12-31 22:13:00,103.51,open
2023-12-31 22:13:00,103.53,high
2023-12-31 22:13:00,103.11,low
2023-12-31 22:13:00,103.23,close
2023-12-31 22:14:00,103.31,high
2023-12-31 22:14:00,103.31,close
2023-12-31 22:14:00,103.23,open
2023-12-31 22:14:00,103.23,low
2023-12-31 22:15:00,103.31,open
2023-12-31 22:15:00,103.38,high
2023-12-31 22:15:00,103.15,low
2023-12-31 22:15:00,103.25,close
2023-12-31 22:16:00,103.24,open
2023-12-31 22:16:00,103.24,high
2023-12-31 22:16:00,103.07,low
2023-12-31 22:16:00,103.07,close
2023-12-31 22:17:00,102.83,low
2023-12-31 22:17:00,103.07,open
2023-12-31 22:17:00,103.08,high
2023-12-31 22:17:00,102.98,close
2023-12-31 22:18:00,102.69,close
2023-12-31 22:18:00,102.64,low
2023-12-31 22:18:00,102.98,open
2023-12-31 22:18:00,103.0,high
2023-12-31 22:19:00,102.68,open
2023-12-31 22:19:00,102.94,high
2023-12-31 22:19:00,102.63,low
2023-12-31 22:19:00,102.9,close
2023-12-31 22:20:00,102.9,open
2023-12-31 22:20:00,103.03,high
2023-12-31 22:20:00,102.83,low
2023-12-31 22:20:00,103.02,close
2023-12-31 22:21:00,103.02,open
2023-12-31 22:21:00,103.07,high
2023-12-31 22:21:00,102.94,low
2023-12-31 22:21:00,103.05,close
2023-12-31 22:22:00,102.96,low
2023-12-31 22:22:00,102.97,close
2023-12-31 22:22:00,103.06,open
2023-12-31 22:22:00,103.13,high
2023-12-31 22:23:00,102.97,open
2023-12-31 22:23:00,102.97,high
2023-12-31 22:23:00,102.83,low
2023-12-31 22:23:00,102.89,close
2023-12-31 22:24:00,102.88,open
2023-12-31 22:24:00,102.88,high
2023-12-31 22:24:00,102.76,low
2023-12-31 22:24:00,102.81,close
2023-12-31 22:25:00,102.84,close
2023-12-31 22:25:00,102.66,low
2023-12-31 22:25:00,102.84,high
2023-12-31 22:25:00,102.8,open
2023-12-31 22:26:00,102.92,close
2023-12-31 22:26:00,102.83,low
2023-12-31 22:26:00,102.83,open
2023-12-31 22:26:00,102.92,high
2023-12-31 22:27:00,102.91,open
2023-12-31 22:27:00,102.98,high
2023-12-31 22:27:00,102.88,low
2023-12-31 22:27:00,102.88,close
2023-12-31 22:28:00,102.98,close
2023-12-31 22:28:00,102.87,open
2023-12-31 22:28:00,103.02,high
2023-12-31 22:28:00,102.86,low
2023-12-31 22:29:00,102.99,close
2023-12-31 22:29:00,102.98,low
2023-12-31 22:29:00,103.06,high
2023-12-31 22:29:00,102.98,open
2023-12-31 22:30:00,103.03,close
